flt,lds,alds,strpk,nrg,flu,entr,danc,bpm,ptch,mfcc1,mfcc2,mfcc3,mfcc4,gen
0.6061484303534097,-0.45230365984259,0.7778699781427107,0.582771608116198,-0.1712595441391208,-0.3434044277323202,0.3729645249876201,0.6008013564008393,1.0125028897614825,0.2701756994225506,0.4036047107279463,0.5763213961034239,1.036031320142943,0.5301218517185612,0
0.6096852959874315,-0.3580751892117929,0.442838836341128,0.8683175556404669,-1.3543418482629743,-1.5573893415740838,0.339455071668965,0.5028131295862167,0.1212130262544142,0.1292794539949821,0.296018140116816,0.410478436431761,0.5430364539359552,0.7080683935220273,0
0.5319435706694813,-0.4416796542245344,0.8888440782220162,0.7013617166483765,-0.429413855005443,1.1148117233301968,0.8444659649151527,0.8964424243020587,0.5800799872712028,0.1714245753828845,0.4824075946124933,0.0171830015517902,1.370963622862151,0.3540143266843307,0
0.5666114773367914,-1.0926507665652598,0.1618696686589684,0.6868561817657278,-1.097937185420118,-0.4777966982784711,0.6641772154489018,0.4328217639114725,0.1123202943946179,-0.3709527768165186,0.455686512049084,0.0,0.7380930084696385,0.7466980893678943,0
0.3918131686673182,-0.5129009296143064,0.6790010445076309,0.7017832157573887,-0.5085063894251947,0.0895340189093581,0.4665645893785051,0.4639527621231093,-0.1193362829989266,0.5321982527235013,0.4941343228798103,0.5633993736118261,-0.0610928817049952,0.316672305915474,0
0.710192463838567,0.1257734426621477,0.4992779143413797,0.4949835563655517,-0.4877497232759843,-0.8780359616519603,0.2059523029973138,0.382477399469149,-0.1257846928905221,-0.1885459900733372,0.1656053293730628,0.5906316793422528,2.347130972860793,0.2798371424169749,0
0.4810430618127224,0.3431254392580786,0.3651767925878637,0.4447090650250043,0.0914115940943656,-0.0279710621166134,0.3901645309901598,0.3574364786712488,-0.1523699222871503,0.944013340825976,0.4529615492144287,0.6411598563490157,0.5390858674565053,0.4386976904810916,0
0.3686609663597202,-1.9441572428388396,0.554514594092729,0.5270512979923259,-0.4591189600728681,-0.0181637824717535,0.5878805644570493,0.4243680953072074,-0.4081254001672819,0.5296428967276995,0.4983746385249517,0.4205602843838656,-0.067659520229311,0.3919434665354808,0
0.4911403777534924,-2.04640978086714,0.7596336486198947,0.4147110628497503,1.1870286180306442,0.1771284947351263,0.4980102602510428,0.4698999672830414,-0.2393910898193283,0.5589443121462268,0.5771886650803064,0.5039861519451534,1.5140039293647052,0.4262243927954157,0
0.5807374980930953,0.341744568844364,0.3111946072457874,0.8441234089875569,-0.5651538950194719,-0.6695897510698215,0.2742606643993435,0.207869793883159,-0.3824133642502091,0.2037194078250653,0.3075677452956875,0.568944062413401,0.3511719989267309,0.1759874510558839,0
0.7129978857450536,-0.9891515484830152,0.8742108164567988,0.5867551728642311,0.0672285906448768,0.0099659312799246,0.2160152887426454,0.532983675959431,-0.3237868234865243,0.886181984132416,0.3646532612605884,0.7532918108847952,0.8861386140651694,0.366663041600905,0
0.2913835436910224,1.0669763682236622,0.862574711309696,0.6476702464519402,-0.1121374724144708,0.6086857041123312,0.6775028546171127,0.4831019735952001,-0.427439985433679,-0.2889958174321173,0.6768890482419665,0.2282865373040296,0.7465406431339668,0.6686948192882556,0
0.786216423558862,-1.9350457174104272,0.8744477649470985,0.5129331734607844,0.7464974798257308,0.2174841160427915,0.1479410264070844,0.7763468809422484,-0.1429679423373459,0.5784039564723517,0.3596728403449383,0.8720833718218317,0.2479603780126295,0.6130716978569624,0
0.4593845144455732,0.7216715410611672,0.6553231203698333,0.5341652305846013,0.2102971908443949,0.3672765745054127,0.5103975932542362,0.2415841034938269,-0.7261785500725363,0.3907678162091912,0.4540832279359361,0.3945069083816426,1.4685195727353124,0.366309392083714,0
0.3492419835188348,-1.205659178045929,0.7042109131704679,0.3849328912505754,-0.2842699189373374,-0.1649102279640468,0.4261969610776202,0.4985902311588447,-0.0255747228974461,0.4934237675776802,0.5121247447206554,0.6430882079802789,-0.8785263565407196,0.5887987190548695,0
0.3060540534785159,-1.957014227655152,0.8647851022263486,0.360894099920576,-0.007933704730942,0.0903810337453731,0.5942282506824483,0.3653229877225309,-0.0336775865229757,0.6720480190289796,0.5758112595428022,0.4337417263774268,1.1697048830225432,0.3667102101453582,0
0.5670309137961516,0.3737654853861996,0.2831602158649104,0.4855298287109769,0.1151368057280673,-0.0625348481826811,0.2750036151662365,0.3477077834383312,-0.0573247402251884,0.4301580204663817,0.3821326328240388,0.6648992323784264,0.4635727647235109,0.4635775919528434,0
0.55237655877425,-2.4297875097971167,0.917423451130583,0.6631799327585279,-0.3385193191677368,-0.2352390129534293,0.3722865107916124,0.8711258938740568,-0.0126538007705746,0.124116418047274,0.486480467679574,0.5713872225196059,0.2236028080190356,0.3561048981129162,0
0.6575613390024326,-1.283103015253287,0.7186720246039586,0.6788882838755285,0.2584120250981453,-0.2985126414234773,0.2858731240356715,0.4035356085969347,0.0013135073911402,-0.2232744948924721,0.4473197780137958,0.5646396773041242,1.4465847354830608,0.1992689427982544,0
0.5755521854919561,-1.54529549474166,0.7448906168397844,0.372242477945342,0.6631097180720356,0.4355373291167412,0.4147970459317101,0.445973883011043,-0.2200685852114375,-0.0410812629003696,0.4312869368823158,0.6250211785977593,1.0162817515572882,0.2460218541424547,0
0.442772936141497,-1.242738555034341,0.7334609953770865,0.7082515575698347,-0.2982182694039847,-0.1932060142313969,0.4855833650513013,0.318409722102643,-0.4046202307580305,0.5029236077011205,0.5025909545714318,0.5064841638867315,-0.0986714453905014,0.2797429280775769,0
0.60473011536522,0.130877063325955,0.5311775856399539,0.5184910380795177,-0.515700316403492,-0.6840299588347359,0.2723529479975393,0.3036764637149248,-0.1511117799471298,-0.273823086997997,0.2652964353789371,0.5561007085193621,1.124466767913775,0.337727267237022,0
0.2643789438050972,-0.0126113980846462,0.8342530803303738,0.3473009282899668,0.4718391222360852,0.7843571211752367,0.627749436238699,0.3080561083546324,-0.1894469018870457,1.0801979965317616,0.6849608796457938,0.5253150517943128,-0.6704477199554235,0.4786611170195451,0
0.6544746773131469,-1.5864578714844717,0.7257316389098438,0.5687329774504264,-0.1507231161265209,-0.2549557360942444,0.3342407741639759,0.3064482051181133,-0.3642174720496917,0.6532199126846743,0.3579565665246438,0.6190124659864575,1.4650157950428058,0.4400124522829699,0
0.4276302666142128,1.2886738099506976,0.938749298825897,0.4010241471349027,1.8101472884345176,1.5953472730603553,0.4912835954669905,0.7399014678352934,0.0350199463871905,-0.0053829396390185,0.6136833825215859,0.6162573429367895,1.018060839973856,0.4830516050717545,0
0.3406403785795888,1.1390559457991971,0.9090823807036889,0.4584026867250135,0.8187566007540705,1.3876198099240828,0.5652657215394337,0.7125738038015629,-0.2474719170163532,0.3515637878888378,0.6797120262442671,0.4611238945037617,0.6950858362817729,0.4548922949986237,0
0.3785619284677993,0.8449661597350082,0.9045832607980816,0.4506517903234032,1.4296111976777512,1.2880366086988546,0.5127145737582586,0.7769511361148488,0.0328600320743971,0.186215219253823,0.6748398051998965,0.5357953065442635,0.793679995067826,0.431124962338405,0
0.8642638411002574,-0.9115371346837184,0.7865485792761948,0.3723742924661749,0.234451983578488,0.4484014231963609,0.2713385187095087,0.6291940681447515,-0.1525654955901412,-0.3271053016009357,0.2683170571349262,0.6347333610878003,1.6074684857074557,0.6411307788647802,0
0.3332312156332602,0.681925388730702,0.9500991315112488,0.6362662297065363,0.1532214660463261,-0.5375170950108231,0.5067526871598842,0.5287555624980015,-0.7318698020534301,1.0524018074783803,0.6640532965036972,0.535715648635045,0.6882796891159773,0.5179964261398778,0
0.3665749455373289,0.6815406236798986,0.8708558192614948,0.734339446490779,-0.2746146556813921,-0.343711819407665,0.5547970186474371,0.5561410838907107,-0.3997928756384146,0.2653667628056894,0.6110494769877377,0.4906975345217556,-0.1003057847893957,0.6631067215650478,0
0.4298104256615514,1.2131335404141983,0.8076461827114656,0.5580553725768517,0.8328428918910874,0.6609373382497375,0.4746565592075553,0.5647986308075675,-0.1982552755439658,0.1880429072089155,0.5150200240348921,0.5290925368416914,1.2026687124209656,0.4885153002597822,0
0.3729091556950416,0.8995909262634042,0.7309150080272344,0.4091805111497482,-0.0175119235503932,0.0868489548755234,0.5949343676801409,0.3840189832159543,-0.0346192995224159,-0.4162969605439261,0.6422143171723427,0.4792024292144759,0.11073773110311,0.315737601141708,0
0.5794283012034018,-2.707396977787404,0.9412962533124444,0.4341563241980584,1.978413115940548,1.154961216691589,0.4160881377528405,0.7533957128484173,-0.209848502853345,-1.6238079248905772,0.5525252455862293,0.5828765018804434,0.2718406021171493,0.7943604141771363,0
0.3021012760612624,0.1783636768897166,0.8319188959167487,0.4725437233725238,0.9463756513154614,0.8828507246757106,0.6566298397185353,0.6108961863833494,-0.0752114337882296,0.6374411978286925,0.7044437135042871,0.2956862887962689,1.823988628512832,0.6069309163802362,0
0.390140195828803,1.299493552853149,0.717540958239038,0.850855379841669,1.1653974197046848,0.1328141367124752,0.3916640746606861,0.2773025605325241,0.1708745281272677,-0.1779424795269483,0.6340578317219738,0.6402331278117748,0.0751759879626533,0.2554208314688365,0
0.4195440721280912,0.6389173784242786,0.6970913363894846,0.6621517515544264,-0.0959933555080431,0.1959459959618264,0.4045687174890826,0.4958112083873492,-0.1189874876539786,0.3333331481130747,0.4937418588546292,0.6286450638496248,-0.0264123573391261,0.37615732328232,0
0.728532455199439,1.1914954739304084,0.7927310005996242,0.2704662650526664,0.1588176156452956,1.0890412294352592,0.26324382045311,0.5495962161484022,-0.075585020115247,-1.5666744237511088,0.4317318370054148,0.7585771534667516,1.7335373115249162,0.2798922651295766,0
0.4691404508170917,0.7457197438239493,0.8932479351631573,0.3597744099606233,0.1590509671835661,0.7614742187722722,0.517054955983645,0.9453799103112536,-0.2786803202497204,-0.649123963174747,0.5107843469676427,0.3907503161308769,0.6699982140530724,0.6560609652455063,0
0.9493979137221704,-0.5433273034003314,0.366327201686687,0.5603813714717613,0.3906482942621069,-0.6624297303332757,0.1336249681115053,0.3139986888617206,-0.0179163753531859,-0.2859074871857626,0.29388399093158,0.7441416306999971,1.4752683774253343,0.8008919646224134,0
0.2849136335023404,1.135673961645406,0.795551171202538,0.5047441177682761,1.668371128112689,1.2697884346600117,0.6894811963608234,0.5558077152984994,-0.2700058867598119,0.11825491812738,0.7806777327841328,0.3496132276904816,0.9360472764537106,0.3056266668462629,0
0.4273996206200163,0.8653839971492319,0.8750222441439872,0.4754516760422393,0.1905222575903703,0.1858259239094091,0.5264745785602907,0.6899871961074199,-0.2372924643233188,-0.5074404247332337,0.6366060244034575,0.4028805521956617,0.600887706213653,0.551253408733392,0
0.3768927740284241,0.8050473663455311,0.8622395984448454,0.3717747704073257,-0.2230209538297604,0.2224122841907036,0.5908480020408637,0.4595889593793126,0.0445445039705594,-0.3070743526843208,0.6239018671032306,0.3704582881837752,0.204640161108256,0.7559435659789493,0
0.424571728903207,0.5621403640816256,0.8371728660128825,0.493069905704069,-0.719160665076373,0.3351341167165814,0.5314864267560502,0.6875566950459636,-0.2745991048265518,0.404934223115441,0.4820437183445416,0.4675673179867155,0.3050056294965647,0.3997088786732566,0
0.5166606484045608,0.7544885677181787,0.9205298941952468,0.5971332437339206,0.7050915428024107,0.3510190203495134,0.3245753202832651,0.5896701121970299,-0.1537361808545282,0.2512271262955861,0.5172165923443801,0.648831272090276,1.02691223714863,0.4850272829604157,0
0.2122721145431624,-0.0888802954688607,0.7885442658465349,0.9562571905973706,-0.1533953518212125,0.915624168011882,0.7505987874868865,0.3912138606749534,-0.1598963955795674,1.5634097311569386,0.8371983002132994,0.2450602065763356,0.2122340709018257,0.1860445703301574,0
0.5759368892052938,0.4837352593932204,0.8929157237083887,0.5279592604416031,-0.6070913608318744,-0.3002305243294694,0.2655114164221315,0.6096746876514391,-0.1609531111902744,-0.3135941609821819,0.3016222985010581,0.7060163440515237,0.4055968937381503,0.411341522258553,0
0.3842850479016335,0.7143886173430116,0.8829600185690252,0.5001880993910826,0.7382323238896712,1.2215706974276046,0.454047656076276,0.3572035732822981,0.2563724275389626,1.015187306326187,0.5558823154974126,0.5751241091477508,1.0519153436110198,0.4704101405594802,0
0.3033695720217084,0.2048569828425466,0.8745004738969806,0.4928505641060747,0.1594873577669876,0.955833069427661,0.5721389028720791,0.6001414086003786,-0.034783539778626,0.1769745652385283,0.5859376280178172,0.4783906806768342,0.4061618038477922,0.4969011702463506,0
0.5529031307017833,0.2402902053983132,0.5804372424998547,0.9185017257433687,-0.2517396566422005,-0.2938630610457532,0.3565527616459514,0.3763366476678714,-0.257874144228817,-0.2565050743635917,0.4206093339279451,0.5600056242367872,0.8500088598012568,0.3904317326890174,0
0.4919901918543632,0.7078024512621247,0.8828487978490891,0.4705227769484553,0.4982879325221448,0.6552769208254178,0.4960367887501489,0.7228288238868238,-0.1635992042069816,-0.4296213168077509,0.5320750161404861,0.4311608247752074,1.5834119768515649,0.3671845960790764,0
0.5083511509995118,0.830423795611656,0.9053777635931066,0.6799348366848125,0.6606123888126979,0.9680661779599397,0.406397582340527,0.5991294951994627,-0.1617009724826993,0.2158378794261082,0.5281984255053209,0.547633702997574,1.181644679717466,0.5214314647513904,0
0.4036936770063898,0.7615542062768603,0.2765401651869466,0.7911777700783134,-0.513337036681367,-0.5063170649938429,0.4425110467202255,0.3428941102094133,-0.5828150553190071,0.7913003991721069,0.4642791246600155,0.4648942711636573,-0.2368423087408497,0.4785212153130962,0
0.4566138252851087,0.7836169078318085,0.8877531480299439,0.6125386380004427,0.9430946478385516,0.3247224051244527,0.4218202907685029,0.4682199391415366,0.2577992862847323,1.1837373709730847,0.6211968703212443,0.575610777202141,1.13324116533877,0.4676747086798192,0
0.5311224679929121,0.3949293695890696,0.8795885800499041,0.8120768331264491,0.4934002801652438,0.2221476483120818,0.3474690084758594,0.4337039902390308,-0.0741085794053386,0.3994438582330326,0.5152024915717792,0.6588864892381394,0.6451671350180045,0.3783077310046323,0
0.5088103869268297,0.5521844716201968,0.8983602197334566,0.7009870895814837,1.1743116166511256,0.2331534404480668,0.3540649815899366,0.625432454239306,0.1753899300558442,0.2410336895447139,0.5885700209719182,0.5813314901968558,0.4542811812658702,0.4329485617693777,0
0.4735015766500488,0.4970626846438818,0.8818187972688065,0.6621676782691852,0.5889540588436092,0.4563895562061619,0.4026077967539905,0.400163351102168,-0.1573346607657338,0.296268317812064,0.6066340046078218,0.5705644816301862,0.4809320823735325,0.4585434382114409,0
0.6206186944783196,0.4740033616092545,0.8920578734598346,0.4628245853989746,1.750959262002877,0.9385088706589256,0.3169812884452465,0.7858285016370777,-0.2787925683074227,-0.4463631575069123,0.4730104408338045,0.7218692206565489,1.1747400359434204,0.3033481413703144,0
0.4717949725268019,0.8807872440421882,0.7902266001276619,0.5952554281806453,-0.1850092522581753,0.0975091001496357,0.373525489650393,0.5633705970476021,-0.2823228730179382,-0.4173793363335764,0.4354712366574707,0.5108605195872167,0.1709197894584204,0.611456412525157,0
0.6896284752710011,0.6157667027216537,0.8036248283332359,0.4134215927133883,1.0197242895273924,0.3874816138508408,0.375105249084954,0.6718631816135611,-0.2081634047110195,-0.9056068697276568,0.3924242254268182,0.6939796455721359,-0.8972386622854939,0.8943149624891416,0
0.7543662017337367,1.5044015870766378,0.8503283429079858,0.3400262965428551,0.812844023923958,-0.0420993775959997,0.2480947732881508,0.3964235813016431,0.050003340494553,-1.191380848591491,0.3313606247256868,0.740411266200574,0.9118780799094056,0.5487517901174569,0
0.4850210994089006,0.8439997310862769,0.8442668136714442,0.434025522560401,0.3788768382394323,0.6767205280925849,0.4683459795940923,0.6373981038923341,-0.1558196563059398,-0.4342093976564036,0.4689397357976954,0.4788896601652158,0.957524004614444,0.5239514139605898,0
0.6245839551235302,0.5183419209444785,0.72299028994758,0.3783600129090214,-0.4862210916157607,0.0262711919037422,0.3320367505521657,0.6115180545955029,0.0416928523941919,0.1576609412550207,0.2585486154475225,0.7442602748168554,0.0964374847408984,0.4502286974733782,0
0.5314742747290453,0.9176364329519172,0.8697861660767146,0.694503100470327,-0.0361899463678274,0.0393846197873693,0.3258901494223236,0.534050691606993,0.0850109617300486,-0.7897920518169761,0.4225296043368685,0.5841933856234622,-0.3091630754313826,0.6140029247279885,0
0.2954042445545132,-0.8679216549409501,0.927557109421846,0.3554689579248329,0.1156586066842557,0.3709931783926703,0.4651283452224559,1.0,-0.2183135902724443,0.5438178214872685,0.6045584930974681,0.5388910459343632,-0.7704789411022679,0.6070860717589373,0
0.6194581214320687,-0.8877555062317878,0.759117197624712,0.2693750755296506,-0.1567100135999173,-1.0343070484697603,0.3224951672730594,0.9111834560424285,-0.5261559544378822,-1.3078740526772454,0.2589745579044509,0.4053249874146732,0.5989653930065404,0.9063822702672164,0
0.4714503620044322,-0.3834707147983466,0.7134572235439753,0.3709633462027708,0.697955204594821,0.381531357130882,0.4734778785931688,0.3132079716223432,-0.3239572614882511,-0.1857314479693898,0.5002399014503869,0.4962481958344629,0.6820718273779868,0.5571840757848265,0
0.7151481584760475,-0.1141465338049438,0.7667822395017323,0.270177104369578,-0.2469306051750461,0.0472057801594681,0.408504473938744,0.523590710843581,0.0387169015882828,0.702400780914351,0.2807368494426012,0.479722367453581,0.7087822259032258,0.6326521102498116,0
0.7045476215870996,0.2480497629520385,0.2355209965376508,0.6024741417910708,-0.7036138371093543,-0.6112091859882742,0.2485403254740985,0.3962344625194027,0.0233275551495339,-0.3673120029405942,0.1495349762638413,0.6810389360825155,0.8725805086359818,0.2463147377429747,0
0.5870650994830662,1.4866672987994385,0.9286760865780757,0.6067123244132088,0.2305982053010702,0.1592651228667388,0.4273808257039686,0.8933881854879376,-0.0657767435148621,-1.19274309670449,0.4391367215791937,0.5458932179864335,-0.189776403530773,0.4379090003392961,0
0.7050589199180735,0.9015126870503472,0.4992779143413797,0.5598154841197381,0.1408011635699339,0.1315647673262993,0.2458902039908705,0.4593177776083167,-0.3705701612049645,-0.8596183712384498,0.2565372877377925,0.7640228378199778,0.6072588704926423,0.5558714089078927,0
0.442823897083863,-0.2296952720194213,0.8019918180235592,0.5660118842630786,0.4038594695524069,0.0747702172724475,0.4893663295694681,0.3114809097774511,0.0036486801743961,0.9162110675916526,0.6003726807425656,0.4917194568253949,1.287855033548902,0.6735298733269264,0
0.3665971216246407,-2.0492793900991537,0.5713519603860808,0.4961062500480245,-0.172072401855352,0.1293279640664699,0.4812948229455287,0.4709789873486224,-0.0395372105904253,0.526142059013451,0.5257726005254195,0.5542224453710347,0.2692116782369789,0.5033801511688021,0
0.4044282048255389,0.7639600845925132,0.8471517824329293,0.2363321718939588,0.460026031088638,0.401320090034589,0.6067129885419691,0.6072674082510695,-0.3256423596305772,-0.254799070027347,0.533030613605705,0.4285749912711566,1.0703441956694062,0.6320225525707914,0
0.5523282413389807,-1.0829637709401398,0.2705913073753843,0.6927944713343583,-1.6963150584366462,-1.1691862850374692,0.4473818352220871,0.4556187441115625,0.4013308088056204,-0.1113815400172539,0.3429535905239902,0.3623240504632488,0.0251753463508263,0.4717840185246358,0
0.4520222003194605,1.0676421588548308,0.8026504381129218,0.7968060475412436,-0.0361016176451872,0.0109092591738117,0.3521976459128844,0.6600093108037303,-0.3256650846974735,0.4426038210021249,0.5038463957619532,0.6932507060845561,-0.016842323864844,0.248625390856939,0
0.4565536854986566,1.196409421681848,0.8586278264569902,0.9403529688304414,0.3665847486005169,0.7704637375472851,0.3441225923333917,0.36393628064755,-0.1393980409193585,0.0783329564558251,0.5331231330669342,0.7368328160027242,-0.6324880311603112,0.4000396640486706,0
0.5315884595494766,0.7077508395852894,0.8739782200816251,0.4439514284097664,0.3987885448238794,0.228195568272961,0.4232666301057399,0.5681705931117275,-0.4979235020104247,0.3074352235137177,0.4782093791036597,0.6488833758377044,1.347853711612759,0.3355965321692665,0
0.57169053563879,1.060878964722401,0.8654722528482175,0.712946864847156,2.63370600995581,0.2973735472391293,0.3674874799290064,0.2908186496505683,-0.1538473959546442,-1.4144603849345152,0.620614728795712,0.6252703385713965,0.8862792634374619,0.2761480123229378,0
0.3440426456439316,1.2748771055284158,0.9671690941797716,0.4697529857351121,1.292857322920003,1.754870950855781,0.6636672723775385,1.0,0.0992482161409625,-0.937831125670906,0.7245168568189491,0.3498952181547629,-0.3648664120678574,0.5930386180100928,0
0.5934062855622844,0.5530758052791335,0.9317148300740836,0.3902651623372314,0.6955551536643741,-0.2634303850645854,0.3224318677585831,0.6598021853944608,-0.1614055466130395,-1.412416708555968,0.4716072710212655,0.520440310192442,0.668694579381557,0.5072221944171855,0
0.5101495435636205,0.8114748265201501,0.7252345306485628,0.5237675307375117,0.4142456821716584,-0.0022050688318581,0.3356663774533679,0.3511316992893286,-0.2789754018001842,0.0721538622907387,0.466343695176862,0.6456750747653965,0.918731425556636,0.4417549224721471,0
0.8587424359440601,0.2135630985494217,0.5205448848140195,0.3690730617083357,0.2873822896691074,-0.6278528924976837,0.049547388008289,0.3602608623993586,-0.1635912848654885,-0.3058885458186499,0.1511250505138606,0.8970832041884671,0.9447743177186024,0.6786654345289229,0
0.7731326054754744,0.1211712294387907,0.4992779143413797,0.2389910950105375,-0.6747336522709478,-0.8605546915879186,0.2650410355473158,0.607492540287368,-0.2694325952994587,-1.0016608763555637,0.2275230838576725,0.7383233789038375,-0.4335606965772562,0.8143745087666964,0
0.7091622303783391,0.6534661940072352,0.6791016267239209,0.4454625802535281,-0.6643260384193417,-0.650332090167439,0.1932206424627875,0.4055493989181266,-0.0844915247428596,0.6137201931705208,0.1942772868756224,0.7693463605037767,0.3459473688058854,0.5953810386968482,0
0.7466434894734264,1.1416357554657837,0.8742954409176189,0.4620225565590472,1.0907759918375146,0.0089064876433819,0.2069702792408971,0.5430334401759337,0.2613974218767431,0.6163777634061548,0.3933927806585413,0.7140876615504719,1.166592253547003,0.7306638120750198,0
0.7071210757458406,1.062947302671555,0.755551364629877,0.5024635239812316,0.381602966128327,0.0719712878010416,0.193247926736269,0.5416555888191638,-0.573737768370473,0.0481396001111442,0.3243346917980108,0.7674896057237615,1.0035992357742232,0.3522313000575565,0
0.6748509768768398,0.8613348030431591,0.6571176425075924,0.3637538533219425,0.228046400177551,-0.0379903205009821,0.2775620614905674,0.306631124897606,0.1793919520640683,0.4901614297563733,0.3466473606869931,0.7625670840328285,0.9815010959809723,0.4727805317675647,0
0.8100380206079738,0.9432482114644092,0.6293105282500626,0.4943645799643326,0.9978759659713482,-0.0046610518074888,0.1327109449498857,0.510660575080501,-0.156996194996648,-0.104168135091962,0.3288815065193442,0.8139410858677454,1.2483293012421737,0.5434877838298015,0
